Product_Price,Discount_Rate,Product_Rating,Number_of_Reviews,Stock_Availability,Days_to_Deliver,Return_Rate,Category_ID,Performance_Score,Good_Performance
131.43410233361828,0.3971726866093809,2.185250137708669,7.183111701743281,1.0,22.0,0.2254129421088497,1.0,3.2839509771846815,0
39.36650259939718,0.1055672064555032,2.3544818522546764,4.941642422609304,1.0,4.0,0.0288040752574586,8.0,2.71852465263317,0
30.379337591932924,0.0311859105555057,4.161914270730526,5.214935757608986,1.0,23.0,0.7465082970084779,4.0,3.379944776173211,0
231.2525822394198,0.0279579619790819,3.002561882929901,4.770684624465664,0.0,2.0,0.1366020517644683,8.0,2.804909730158766,0
285.6240028570823,0.3679765943353593,4.874529790229931,4.110873864173311,1.0,7.0,0.4818452121037517,4.0,3.386705032923216,0
,0.159129571300425,4.025269722015047,3.8501476017100584,1.0,18.0,0.3181258430002678,8.0,3.001527000718983,0
250.3532897892024,0.7380869638355531,4.406762150206407,6.769641976852503,1.0,17.0,0.4119456319482542,9.0,4.011208326748663,1
186.16360250476345,0.2436991769678001,5.0,7.1693500166706,1.0,11.0,0.1594243339260296,5.0,4.418920138215974,1
85.48802453948757,0.170977740591307,3.4902891881934277,2.6390573296152584,1.0,21.0,0.5555118166070621,5.0,2.376730510840536,0
186.1395605508414,,3.225513294583724,3.8918202981106265,1.0,18.0,,2.0,,0
303.8036566465969,0.4477791997522805,4.671702585598814,5.111987788356543,,8.0,0.6069036036756003,,,0
146.41739608900485,0.197351654715525,,4.127134385045092,1.0,28.0,0.5762823671622261,4.0,,0
306.4643655814006,0.2614729695537015,3.612669690178699,4.9126548857360515,1.0,28.0,0.3236448883572381,3.0,3.1541353641208474,0
5.0,0.2791904822094437,5.0,3.737669618283368,0.0,12.0,0.3916802276146266,2.0,3.242964839962085,0
232.1902504375224,0.2492464228769708,3.587755690160069,5.2094861528414205,1.0,24.0,0.549130221017849,3.0,3.188122077712884,0
158.70470682381713,0.3888004532026781,3.832773637555781,4.564348191467836,0.0,1.0,0.3282293519685367,4.0,3.036768042068956,0
120.09926495341324,0.0898309777348184,3.821222650834258,4.875197323201151,1.0,20.0,0.2502876627991633,9.0,3.240990724734216,0
159.17607765355024,0.2393537041475697,2.8654061051015285,3.4011973816621555,1.0,30.0,0.2079699759245279,6.0,2.4249276613543524,0
5.0,0.2004520499405746,3.877585389486391,5.123963979403259,1.0,25.0,0.4550876695023692,10.0,3.2972058157150603,0
128.0328112162488,0.4009969437535314,5.0,7.112327444710911,0.0,21.0,0.020199441759161,5.0,4.329658345061441,1
185.71125715117464,0.4674355152035755,4.244968315376176,4.787491742782046,,12.0,0.1338888205829737,9.0,,0
297.78940447415164,0.1279157924541819,3.831063426398931,6.4425401664681985,1.0,27.0,,8.0,,0
98.17297817263524,0.403734941984525,3.63823271883433,,1.0,,0.5158244631702392,,,0
69.15063971068123,0.0894865576156005,4.130867028406351,6.815639990074331,1.0,29.0,0.2980988558194204,3.0,3.937419037220956,1
99.82429564154634,0.2478156639906327,4.549766628489185,6.150602768446279,1.0,6.0,0.1506792898349497,7.0,3.934951623962568,1
241.5402117702074,0.26449203451846,,5.780743515792329,1.0,3.0,0.4298505681380476,10.0,,0
182.87511096596845,0.4549932251283338,3.4681351381780208,6.368187186350492,,5.0,0.2513602459994865,6.0,,0
97.02397962329611,0.3895079338725103,4.1247815941101145,3.1780538303479453,,14.0,0.497880911700518,8.0,,0
201.3267433113356,0.0971817728565808,4.279939741148279,5.231108616854587,1.0,,0.1899362684095381,6.0,3.5433212278337805,0
159.70775493480403,0.3828986050331805,2.7928050124730213,7.215975002651466,1.0,13.0,,10.0,,0
246.8644990532889,0.297838427885603,3.968230541183694,6.089044875446846,1.0,13.0,0.4261165785026026,4.0,3.628782363407011,0
79.79469061226476,0.5903979088514874,1.638696113697638,6.889591308354466,1.0,29.0,0.296285541719494,10.0,2.9630987296414966,0
117.23378534022318,0.1760983318750708,4.282533709821185,6.118097198041347,0.0,17.0,0.0771334384097725,7.0,3.7330159556589235,1
110.78918468678424,0.2144134952920709,4.460343054562681,,1.0,24.0,0.424587097914304,7.0,,0
,0.6204682337798468,4.547546125786459,5.90808293816893,1.0,27.0,0.1900518871854182,8.0,3.8534329543281793,1
179.6120277064576,0.4872331449600042,3.404953147830432,6.061456918928017,1.0,15.0,0.2645447477810864,2.0,3.4275093852543606,0
176.10552721798894,0.0962069245149607,4.109046835024035,5.407171771460119,1.0,6.0,0.5590569537218075,6.0,3.453958874703288,0
150.51134566424608,0.2496558034719668,5.0,6.652863029353346,0.0,12.0,0.4021961071732378,3.0,4.115419687371356,1
126.5412866624853,0.341237799092246,5.0,6.259581464064922,1.0,2.0,0.2940449419083687,8.0,4.119065450837803,1
8.46292579495858,0.4009150563139554,3.770827300773439,6.324358962381311,1.0,4.0,0.4376628908900462,,3.6181060308457598,0
107.93546772346409,0.1179359076194324,3.93931963072956,5.817111159963204,1.0,20.0,0.286295930271112,4.0,3.5636020142265634,0
115.72854834732306,0.5572754113921149,4.910911144734433,4.6913478822291435,1.0,25.0,0.0816795942277906,2.0,3.655432903716958,1
69.77227307783811,0.0629427880187678,2.299197984737825,2.3978952727983707,1.0,25.0,0.214561934125174,,1.8961353889096064,0
133.87142883339908,,3.4769242573229757,6.714170529909471,0.0,21.0,0.4070422658738372,6.0,3.5236124087272644,0
190.40508568145384,0.5302969759506505,5.0,5.579729825986222,1.0,12.0,0.1599456947442858,1.0,3.9419298088470094,1
338.618590121053,0.2709993961105075,4.775200541684766,4.672828834461906,1.0,3.0,0.7228418499484678,8.0,3.467360497022785,0
167.4577812831839,0.2770890275188418,4.169263777649904,3.8918202981106265,1.0,17.0,0.2904583230365203,3.0,3.0771599358858457,0
175.75503907227645,0.301184192228817,2.29416759466938,6.274762021241939,1.0,6.0,0.0796211609500151,1.0,3.0841714120503303,0
142.55540842338328,0.1401494015576146,3.750089766958838,6.298949246855942,1.0,24.0,0.3819053543799165,10.0,3.613339609964335,0
5.0,0.0737337849011167,3.210084603750067,6.226536669287466,0.0,17.0,0.575939902669354,1.0,3.2368068617523957,0
147.34861245507832,0.3291565105170932,4.131038902817213,5.739792912179234,1.0,27.0,0.5875335684825514,1.0,3.556846721084145,0
156.02302099410264,0.359768584824016,2.99065331520512,4.919980925828125,1.0,17.0,0.610463137101139,5.0,2.8501629764102576,0
396.3242112485286,0.3097774732702404,2.7742766050253924,4.6913478822291435,0.0,11.0,0.3461576055720399,5.0,2.647883485564492,0
130.76390352188776,0.180350414287884,1.7351347223163582,1.0986122886681096,1.0,23.0,0.1473150046345991,1.0,1.2941745746000564,0
180.15473423336124,0.1104932580161498,5.0,6.289715570908997,1.0,7.0,0.3243366127119474,5.0,4.122047348730309,1
146.52882302947566,0.2268526189451653,3.4002294885569424,3.332204510175204,1.0,2.0,,7.0,,0
33.1321962380468,0.6389059701703222,3.957145783702535,5.700443573390686,1.0,19.0,0.1127120244262987,5.0,3.57044898061296,0
264.28228145150206,0.2431391535156832,3.7977618835258182,5.351858133476067,1.0,2.0,0.1510173883339683,9.0,3.394458715786354,0
225.19330326867745,0.2159680460480785,,5.41610040220442,1.0,22.0,0.4446349346754346,4.0,,0
229.10319470430468,0.2485571743584797,2.5409350885518065,6.665683717782408,1.0,29.0,0.2155271755044979,9.0,3.2729737156545453,0
59.061254520526106,0.2374704597128737,2.794684874002765,2.3025850929940455,1.0,13.0,0.2454587384663104,,2.0595577298060577,0
,0.5319284493276698,3.0768315611706067,,0.0,24.0,0.4595263460596996,1.0,,0
9.81489372077192,0.3904389243462244,4.166606247013805,2.833213344056216,1.0,24.0,0.1314387576949729,4.0,2.7903187504833924,0
208.68570938002705,0.1697375890428857,,2.4849066497880004,1.0,16.0,0.2514466747682856,,,0
369.04556258099785,0.204026175015018,5.0,5.1298987149230735,1.0,17.0,0.3347031823483914,1.0,3.772028978007244,1
50.946367486931166,0.2549263267105989,4.82715103589315,2.995732273553991,1.0,11.0,0.2749912413117774,,3.074581848161102,0
93.3702270397228,0.2890608269629373,4.608359549665709,6.1463292576688975,1.0,9.0,0.0066187759688188,2.0,3.9859188419731892,1
159.96513650876412,0.1407896901376907,3.6803410975268496,5.424950017481402,1.0,27.0,0.0553509209885275,8.0,3.388551260057455,0
99.65243458838007,0.1884686348827569,5.0,2.197224577336219,1.0,24.0,0.7820133044846604,4.0,2.802764712303934,0
5.0,0.5651992012277928,3.581994368878876,,1.0,,,8.0,,0
156.85629748060273,0.5441384134079766,3.7687385858457536,5.652489180268651,1.0,29.0,0.1797095441451646,1.0,3.467300279589864,0
43.76962862738951,0.2074958132489381,3.969974539749269,6.20050917404269,1.0,14.0,0.1896627223022809,5.0,3.7102100236520585,1
197.35924306351816,0.1937947313120766,4.501823040543344,5.153291594497778,1.0,13.0,0.1090317915504079,9.0,3.6249103362565895,0
58.05757657661968,0.3917365978571069,,5.493061443340548,1.0,25.0,0.6534965925392114,7.0,,0
304.993440501754,0.0549042835324885,3.3248747215553967,6.180016653652572,1.0,11.0,0.250724522306989,3.0,3.4338099802565325,0
71.6746707663763,0.513200034727355,3.267006280574046,5.645446897643238,1.0,12.0,0.2073061178734266,4.0,3.2589753579479046,0
117.79384837943245,0.1680138488305095,4.439902957152084,4.343805421853684,1.0,22.0,0.2727391539131153,10.0,3.324554978634316,0
231.35172173696697,0.3498451382963249,,5.652489180268651,1.0,3.0,0.2155475056901477,7.0,,0
26.913568356604472,0.0647089915680699,3.406648875177127,5.6937321388027,1.0,1.0,0.1160808833129365,6.0,3.3475630150490736,0
172.74599346041293,0.3992098512519557,2.212811930321546,5.986452005284438,,27.0,0.2425406997237491,4.0,,0
280.7142754282428,0.3602074853627584,3.5926839039917557,5.673323267171492,1.0,8.0,0.5891837446308282,3.0,3.321233792821984,0
5.0,0.3368158164406375,4.4235257988258585,,1.0,26.0,0.2366539098493987,2.0,,0
168.46338585323042,0.1256675155755714,5.0,4.189654742026425,1.0,19.0,0.1842203415465582,10.0,3.520052354298616,0
175.98827942484235,0.186745643052941,2.602042037659338,6.809039306042979,1.0,13.0,0.2728398026805887,9.0,3.3289606463405113,0
228.18228717773104,0.3090542956810058,3.3734287471694264,5.44673737166631,1.0,7.0,0.3664385613233075,3.0,3.2101049981030023,0
26.3049289121918,0.1611047165510067,3.4105964384746232,5.814130531825066,1.0,13.0,0.544798021646453,7.0,3.299518130608079,0
17.95433869157236,0.156019393834899,5.0,,1.0,26.0,0.138777785307066,1.0,,0
202.19415656168977,0.4891720840330514,3.765058499541367,4.969813299576001,1.0,6.0,0.3278139410457669,8.0,3.231404601480194,0
179.6984673233186,0.0405952160464261,2.892673440627734,6.089044875446846,1.0,3.0,0.3395447992648331,1.0,3.215873879032181,0
175.04928503458763,0.5013100171730703,4.358695282921819,5.910796644040527,1.0,6.0,0.4477290372463021,2.0,3.727171298931626,1
184.6448209496976,0.125480123667906,3.395361479959053,2.5649493574615367,1.0,28.0,0.5985697643978863,1.0,2.307915446342505,0
,0.3783262469877855,2.5756127266420457,5.472270673671474,,3.0,0.1408438884862639,4.0,,0
173.22536971610035,0.3222129037148611,2.907226692723849,3.332204510175204,1.0,13.0,0.5894157919319819,2.0,2.344668871755705,0
179.30724732986812,0.1213622535720952,5.0,7.406103381237015,1.0,13.0,,1.0,,0
78.56485819736322,0.164766719941082,4.184209221649462,6.52649485957079,1.0,,0.4363328975690757,1.0,3.8443655670172068,1
336.57745111447565,0.4210690230658028,3.907760055452543,1.9459101490553132,1.0,25.0,0.3661687860125967,2.0,2.373643309695092,0
197.3832920911788,0.2230656431040991,3.5501062641879537,6.375024819828096,1.0,13.0,0.398787789618527,6.0,3.552792393699905,0
30.86965027973514,0.7475416808203147,4.092148842118799,6.6280413761795325,1.0,1.0,0.1628900770203733,2.0,3.892693934297305,1
215.65536086338292,,,4.875197323201151,1.0,29.0,0.2266606782075093,2.0,,0
52.531832977267854,0.1693998756977423,4.092168828207326,5.945420608606575,1.0,8.0,0.2396851210018643,8.0,3.67255668966453,1
228.7084603742452,0.1012367631091599,3.914845090277753,5.170483995038151,1.0,5.0,0.4021539793410481,5.0,3.336652438754337,0
265.8595579007404,0.1552197678852778,,5.768320995793772,1.0,20.0,0.279067603170169,8.0,,0
67.93176816482895,0.2516719879928031,3.823104346000731,4.828313737302301,1.0,17.0,0.373443829493785,8.0,3.2030470936922257,0
246.33761292443216,0.6988438963940432,2.822061164447361,4.762173934797756,,9.0,0.1100535036299522,2.0,,0
191.27809269364985,0.1628761947287865,3.187577109099132,5.111987788356543,1.0,13.0,0.4499225552159565,7.0,3.018642669103424,0
232.206015999449,0.035861074519571,,3.8712010109078907,1.0,25.0,0.161904112972468,9.0,,0
339.6792982653948,0.1868926162656133,5.0,6.280395838960195,1.0,13.0,0.4201554462439955,8.0,4.100087662439259,1
125.46118839971297,0.2802197590789023,4.662754591952687,4.859812404361672,0.0,5.0,0.4615651941708822,9.0,3.4307325192554003,0
74.62638356425104,0.5039853388745347,2.969929504870763,5.036952602413629,1.0,14.0,0.271583241944877,8.0,2.9447409342834185,0
61.04855703744767,0.2905356993774629,3.5181551506029,6.513230110912307,1.0,11.0,0.1587003964648138,4.0,3.6294910142218892,0
68.41897150345618,0.2137032540043945,3.1631235257935666,5.327876168789581,1.0,25.0,,10.0,,0
142.2898290585896,0.1742040407701023,5.0,5.46383180502561,1.0,26.0,0.0544311611399162,7.0,3.9282633092797,1
184.1151974816644,0.3991960073625363,2.380122835729071,,1.0,14.0,0.3835031818076655,9.0,,0
177.6690799330019,0.2659319496638474,3.9144760588187792,6.483107351457199,1.0,25.0,0.4297084236192838,9.0,3.724780944240815,1
232.7183249036024,,3.691472157435152,4.025351690735149,1.0,7.0,,4.0,,0
151.3001891877907,0.1054043592980552,4.6268386307091145,5.262690188904886,0.0,24.0,0.2822609645116357,7.0,3.5730903160527845,0
295.3534077157317,0.1896220786800948,3.6959907722753047,6.97166860472579,1.0,17.0,0.3835805826496935,6.0,3.7931807737979204,1
123.53431667620438,0.3548328182831716,2.0417911233445647,4.941642422609304,0.0,4.0,0.6712360010965677,3.0,2.3649619759013034,0
422.01691665896186,0.0785174307392475,3.548882165357559,4.941642422609304,1.0,,0.2027255714101242,10.0,3.16150047864379,0
212.56673477650065,0.123504889954708,2.8278377820566747,4.189654742026425,1.0,10.0,0.5463809687278022,6.0,2.5787553416850373,0
64.28424435837175,0.2413778454503063,3.879579546556561,3.6109179126442243,1.0,15.0,0.5806594536840073,8.0,2.81897530167909,0
42.91075019388877,0.4688543103047804,5.0,6.003887067106539,1.0,20.0,0.370859385424459,2.0,4.02699424304707,1
198.24724152431853,0.5491671814360513,2.0605747557677216,6.089044875446846,1.0,12.0,0.2408037692897033,3.0,2.902782611083202,0
127.65372146741493,0.1320866566288173,2.999777264600096,6.949856455000773,0.0,9.0,0.1930288818910577,,3.446262065962058,0
221.4000494092092,0.2989363140201345,3.247307046216503,6.100318952020064,1.0,3.0,0.1298727996984606,4.0,3.4030439441529285,0
197.3237624573545,0.5146805029932751,3.4183689045867887,4.430816798843313,1.0,15.0,0.2358992988183162,4.0,2.9494127417240463,0
142.71710873431272,0.4008971368260078,4.540125664105244,2.5649493574615367,1.0,12.0,,2.0,,0
65.32062819315951,0.2842255949831302,3.626455582438613,7.1459844677143876,1.0,26.0,0.4110141901894447,10.0,3.8121747352518724,1
5.0,0.317544110113382,4.215802725720445,4.828313737302301,0.0,15.0,0.5365847147263753,1.0,3.227498268533593,0
105.34850479329788,0.1384834698703489,,4.727387818712341,1.0,26.0,0.5718008059211799,7.0,,0
235.63987943234724,0.2009712364540103,4.029924345417937,6.5652649700353605,1.0,1.0,0.1440292667416905,4.0,3.852743375829445,1
171.4093744130204,0.2418896431622072,4.577797630877715,5.575949103146316,1.0,15.0,0.5482096084149515,6.0,3.694261861611991,1
25.4261221288012,0.2295611941890383,3.0677004502629117,4.290459441148391,1.0,11.0,0.716645487081771,8.0,2.6708889150333275,0
167.3180925851182,0.2156860757163646,4.581358119806515,6.492239835020471,1.0,5.0,0.3907336088577988,7.0,4.002068476657187,1
188.5317379728837,0.1231095801822028,3.852372768727568,7.316548177182976,1.0,7.0,0.1753203007031529,7.0,4.000849500505289,1
61.6142563798867,0.5160624858560737,4.845460240482252,3.332204510175204,1.0,12.0,0.2677039231963755,6.0,3.184304664606187,0
165.37251059455278,0.2623139249573352,3.5985800999230264,6.388561405545629,1.0,,0.2974433417460698,4.0,3.5965117932836854,0
155.8208718446,0.2309942687514944,4.181244655162098,5.003946305945459,1.0,25.0,0.3233019111309868,4.0,3.40902137162228,0
35.702970216937686,0.0959512859344814,3.7593937683214698,5.407171771460119,,6.0,0.2133363504776744,9.0,,0
185.77873603482837,0.340353357371217,3.703787737959421,6.6052979209482015,0.0,22.0,0.0812767418184493,5.0,3.6468491231045386,1
206.07845263682344,,4.05893042822569,6.992096427415888,1.0,3.0,0.7564157843023388,9.0,3.8699179426545744,1
258.3051243175277,0.1620025771710848,4.336807469224904,4.5217885770490405,1.0,10.0,0.2749272116612797,9.0,3.336274118472418,0
255.38020520349028,0.1945993531314553,2.5504350880759947,4.276666119016055,1.0,26.0,0.6892498842850335,4.0,2.4653238940782076,0
12.233063204290886,0.3889033363849212,5.0,3.2580965380214817,1.0,21.0,0.3015131507232337,2.0,3.217126331261798,0
56.21749600848773,0.3240072686151163,1.9403369594502011,5.513428746164982,1.0,26.0,0.4688315764263451,2.0,2.636397092344306,0
201.503526720866,0.0569606868617727,3.115187890261104,1.6094379124341003,0.0,22.0,0.3985578580858222,9.0,1.8491949582175073,0
201.3785950912209,0.5068443274386882,3.705730929235099,5.075173815233827,1.0,30.0,0.3579066288260527,9.0,3.233263190498977,0
201.5047686306048,0.3043925052678168,4.212355969085948,3.1354942159291497,1.0,4.0,0.3190420648874421,3.0,2.861782239435636,0
535.2731490654721,0.2972452247392276,5.0,5.049856007249537,1.0,13.0,0.163268187405713,5.0,3.782303164693719,1
207.0890510693167,0.1367056096153261,1.9417085117748925,2.5649493574615367,1.0,19.0,0.0883012490684199,5.0,1.8285079621347342,0
263.5565640180599,0.4491401171221709,3.292305871610289,6.293419278846481,1.0,5.0,0.3614028580851163,2.0,3.4326675606810366,0
245.40017634932025,0.2518147960573942,1.6731665122007344,4.2626798770413155,1.0,23.0,,2.0,,0
215.1391251305798,0.1695139260731264,3.831621973910248,4.787491742782046,1.0,27.0,0.3109368154486612,10.0,3.206708949308981,0
118.47307553596544,0.0801464927057364,4.071683584500031,6.418364935936212,0.0,,0.1816568701316304,1.0,3.71785154055455,1
225.89692204932675,0.2325370523553835,,6.021023349349526,1.0,18.0,0.1223937113654744,2.0,,0
72.71747854624282,0.4841625365767797,3.9206347608934538,4.31748811353631,1.0,1.0,0.761538997474281,7.0,3.011192538923418,0
126.31813932599913,0.1693257626556566,4.84402512944238,3.1354942159291497,1.0,21.0,0.5266946739393608,1.0,3.072919381767825,0
101.46364521708966,0.0747789270014016,4.383837081539059,5.934894195619588,0.0,21.0,0.4599108046805205,1.0,3.642020930365396,1
158.18741393863226,0.1852423234921943,3.364751802994832,5.003946305945459,1.0,28.0,0.1206111422988191,9.0,3.122962384521807,0
381.46585666735086,0.1679635137045052,2.3910392532079605,6.077642243349034,1.0,16.0,0.1529843282919855,2.0,3.049111508629497,0
5.0,0.2763354949660545,4.07500229829181,5.176149732573829,1.0,,,4.0,,0
218.62601903745133,0.1309785515470798,2.307897982854636,4.852030263919617,1.0,16.0,0.2913482144891576,3.0,2.620498629419908,0
5.0,0.1542500262093677,,5.198497031265825,1.0,28.0,0.0830057733972413,4.0,,0
102.80681342105666,0.0899353835301188,3.637937897963176,6.028278520230698,1.0,22.0,0.4792251919701237,7.0,3.467813676860455,0
258.8950596967366,0.3465590425511273,4.995177411511416,6.548219102762372,1.0,19.0,0.4362785005725323,10.0,4.175280995318771,1
156.42800190954628,0.1649902537464189,3.3197855658676003,2.772588722239781,1.0,16.0,0.2936887599330556,2.0,2.4009530910323633,0
42.22552220706939,0.1454381844637113,4.068850786400992,5.407171771460119,1.0,1.0,0.0888582973973343,2.0,3.5319201865189656,0
78.46962907400318,0.451163889216197,,2.3978952727983707,1.0,20.0,0.8189421428553078,9.0,,0
217.9597748934676,0.5292063498589319,3.754955881989076,5.247024072160486,1.0,20.0,0.369870957512197,6.0,3.302115382941337,0
